Inputs,in_size,out_size,Bias
5,4100,6,False
5,4100,7,False
5,4100,8,False
5,4100,9,False
5,4100,10,False
5,4100,20,False
5,4100,30,False
5,4100,40,False
5,4100,50,False
5,4100,60,False
5,4100,70,False
5,4100,80,False
5,4100,90,False
5,4100,100,False
5,4100,200,False
5,4100,300,False
5,4100,400,False
5,4100,500,False
5,4100,600,False
5,4100,700,False
5,4100,800,False
5,4100,900,False
5,4100,1000,False
5,4200,1,False
5,4200,2,False
5,4200,3,False
5,4200,4,False
5,4200,5,False
5,4200,6,False
5,4200,7,False
5,4200,8,False
5,4200,9,False
5,4200,10,False
5,4200,20,False
5,4200,30,False
5,4200,40,False
5,4200,50,False
5,4200,60,False
5,4200,70,False
5,4200,80,False
5,4200,90,False
5,4200,100,False
5,4200,200,False
5,4200,300,False
5,4200,400,False
5,4200,500,False
5,4200,600,False
5,4200,700,False
5,4200,800,False
5,4200,900,False
5,4200,1000,False
5,4300,1,False
5,4300,2,False
5,4300,3,False
5,4300,4,False
5,4300,5,False
5,4300,6,False
5,4300,7,False
5,4300,8,False
5,4300,9,False
5,4300,10,False
5,4300,20,False
5,4300,30,False
5,4300,40,False
5,4300,50,False
5,4300,60,False
5,4300,70,False
5,4300,80,False
5,4300,90,False
5,4300,100,False
5,4300,200,False
5,4300,300,False
5,4300,400,False
5,4300,500,False
5,4300,600,False
5,4300,700,False
5,4300,800,False
5,4300,900,False
5,4300,1000,False
5,4400,1,False
5,4400,2,False
5,4400,3,False
5,4400,4,False
5,4400,5,False
5,4400,6,False
5,4400,7,False
5,4400,8,False
5,4400,9,False
5,4400,10,False
5,4400,20,False
5,4400,30,False
5,4400,40,False
5,4400,50,False
5,4400,60,False
5,4400,70,False
5,4400,80,False
5,4400,90,False
5,4400,100,False
5,4400,200,False
5,4400,300,False
5,4400,400,False
5,4400,500,False
5,4400,600,False
5,4400,700,False
5,4400,800,False
5,4400,900,False
5,4400,1000,False
5,4500,1,False
5,4500,2,False
5,4500,3,False
5,4500,4,False
5,4500,5,False
5,4500,6,False
5,4500,7,False
5,4500,8,False
5,4500,9,False
5,4500,10,False
5,4500,20,False
5,4500,30,False
5,4500,40,False
5,4500,50,False
5,4500,60,False
5,4500,70,False
5,4500,80,False
5,4500,90,False
5,4500,100,False
5,4500,200,False
5,4500,300,False
5,4500,400,False
5,4500,500,False
5,4500,600,False
5,4500,700,False
5,4500,800,False
5,4500,900,False
5,4500,1000,False
5,4600,1,False
5,4600,2,False
5,4600,3,False
5,4600,4,False
5,4600,5,False
5,4600,6,False
5,4600,7,False
5,4600,8,False
5,4600,9,False
5,4600,10,False
5,4600,20,False
5,4600,30,False
5,4600,40,False
5,4600,50,False
5,4600,60,False
5,4600,70,False
5,4600,80,False
5,4600,90,False
5,4600,100,False
5,4600,200,False
5,4600,300,False
5,4600,400,False
5,4600,500,False
5,4600,600,False
5,4600,700,False
5,4600,800,False
5,4600,900,False
5,4600,1000,False
5,4700,1,False
5,4700,2,False
5,4700,3,False
5,4700,4,False
5,4700,5,False
5,4700,6,False
5,4700,7,False
5,4700,8,False
5,4700,9,False
5,4700,10,False
5,4700,20,False
5,4700,30,False
5,4700,40,False
5,4700,50,False
5,4700,60,False
5,4700,70,False
5,4700,80,False
5,4700,90,False
5,4700,100,False
5,4700,200,False
5,4700,300,False
5,4700,400,False
5,4700,500,False
5,4700,600,False
5,4700,700,False
5,4700,800,False
5,4700,900,False
5,4700,1000,False
5,4800,1,False
5,4800,2,False
5,4800,3,False
5,4800,4,False
5,4800,5,False
5,4800,6,False
5,4800,7,False
5,4800,8,False
5,4800,9,False
5,4800,10,False
5,4800,20,False
5,4800,30,False
5,4800,40,False
5,4800,50,False
5,4800,60,False
5,4800,70,False
5,4800,80,False
5,4800,90,False
5,4800,100,False
5,4800,200,False
5,4800,300,False
5,4800,400,False
5,4800,500,False
5,4800,600,False
5,4800,700,False
5,4800,800,False
5,4800,900,False
5,4800,1000,False
5,4900,1,False
5,4900,2,False
5,4900,3,False
5,4900,4,False
5,4900,5,False
5,4900,6,False
5,4900,7,False
5,4900,8,False
5,4900,9,False
5,4900,10,False
5,4900,20,False
5,4900,30,False
5,4900,40,False
5,4900,50,False
5,4900,60,False
5,4900,70,False
5,4900,80,False
5,4900,90,False
5,4900,100,False
5,4900,200,False
5,4900,300,False
5,4900,400,False
5,4900,500,False
5,4900,600,False
5,4900,700,False
5,4900,800,False
5,4900,900,False
5,4900,1000,False
5,5000,1,False
5,5000,2,False
5,5000,3,False
5,5000,4,False
5,5000,5,False
5,5000,6,False
5,5000,7,False
5,5000,8,False
5,5000,9,False
5,5000,10,False
5,5000,20,False
5,5000,30,False
5,5000,40,False
5,5000,50,False
5,5000,60,False
5,5000,70,False
5,5000,80,False
5,5000,90,False
5,5000,100,False
5,5000,200,False
5,5000,300,False
5,5000,400,False
5,5000,500,False
5,5000,600,False
5,5000,700,False
5,5000,800,False
5,5000,900,False
5,5000,1000,False
5,5100,1,False
5,5100,2,False
5,5100,3,False
5,5100,4,False
5,5100,5,False
5,5100,6,False
5,5100,7,False
5,5100,8,False
5,5100,9,False
5,5100,10,False
5,5100,20,False
5,5100,30,False
5,5100,40,False
5,5100,50,False
5,5100,60,False
5,5100,70,False
5,5100,80,False
5,5100,90,False
5,5100,100,False
5,5100,200,False
5,5100,300,False
5,5100,400,False
5,5100,500,False
5,5100,600,False
5,5100,700,False
5,5100,800,False
5,5100,900,False
5,5100,1000,False
5,5200,1,False
5,5200,2,False
5,5200,3,False
5,5200,4,False
5,5200,5,False
5,5200,6,False
5,5200,7,False
5,5200,8,False
5,5200,9,False
5,5200,10,False
5,5200,20,False
5,5200,30,False
5,5200,40,False
5,5200,50,False
5,5200,60,False
5,5200,70,False
5,5200,80,False
5,5200,90,False
5,5200,100,False
5,5200,200,False
5,5200,300,False
5,5200,400,False
5,5200,500,False
5,5200,600,False
5,5200,700,False
5,5200,800,False
5,5200,900,False
5,5200,1000,False
5,5300,1,False
5,5300,2,False
5,5300,3,False
5,5300,4,False
5,5300,5,False
5,5300,6,False
5,5300,7,False
5,5300,8,False
5,5300,9,False
5,5300,10,False
5,5300,20,False
5,5300,30,False
5,5300,40,False
5,5300,50,False
5,5300,60,False
5,5300,70,False
5,5300,80,False
5,5300,90,False
5,5300,100,False
5,5300,200,False
5,5300,300,False
5,5300,400,False
5,5300,500,False
5,5300,600,False
5,5300,700,False
5,5300,800,False
5,5300,900,False
5,5300,1000,False
5,5400,1,False
5,5400,2,False
5,5400,3,False
5,5400,4,False
5,5400,5,False
5,5400,6,False
5,5400,7,False
5,5400,8,False
5,5400,9,False
5,5400,10,False
5,5400,20,False
5,5400,30,False
5,5400,40,False
5,5400,50,False
5,5400,60,False
5,5400,70,False
5,5400,80,False
5,5400,90,False
5,5400,100,False
5,5400,200,False
5,5400,300,False
5,5400,400,False
5,5400,500,False
5,5400,600,False
5,5400,700,False
5,5400,800,False
5,5400,900,False
5,5400,1000,False
5,5500,1,False
5,5500,2,False
5,5500,3,False
5,5500,4,False
5,5500,5,False
5,5500,6,False
5,5500,7,False
5,5500,8,False
5,5500,9,False
5,5500,10,False
5,5500,20,False
5,5500,30,False
5,5500,40,False
5,5500,50,False
5,5500,60,False
5,5500,70,False
5,5500,80,False
5,5500,90,False
5,5500,100,False
5,5500,200,False
5,5500,300,False
5,5500,400,False
5,5500,500,False
5,5500,600,False
5,5500,700,False
5,5500,800,False
5,5500,900,False
5,5500,1000,False
5,5600,1,False
5,5600,2,False
5,5600,3,False
5,5600,4,False
5,5600,5,False
5,5600,6,False
5,5600,7,False
5,5600,8,False
5,5600,9,False
5,5600,10,False
5,5600,20,False
5,5600,30,False
5,5600,40,False
5,5600,50,False
5,5600,60,False
5,5600,70,False
5,5600,80,False
5,5600,90,False
5,5600,100,False
5,5600,200,False
5,5600,300,False
5,5600,400,False
5,5600,500,False
5,5600,600,False
5,5600,700,False
5,5600,800,False
5,5600,900,False
5,5600,1000,False
5,5700,1,False
5,5700,2,False
5,5700,3,False
5,5700,4,False
5,5700,5,False
5,5700,6,False
5,5700,7,False
5,5700,8,False
5,5700,9,False
5,5700,10,False
5,5700,20,False
5,5700,30,False
5,5700,40,False
5,5700,50,False
5,5700,60,False
5,5700,70,False
5,5700,80,False
5,5700,90,False
5,5700,100,False
5,5700,200,False
5,5700,300,False
5,5700,400,False
5,5700,500,False
5,5700,600,False
5,5700,700,False
5,5700,800,False
5,5700,900,False
5,5700,1000,False
5,5800,1,False
5,5800,2,False
5,5800,3,False
5,5800,4,False
5,5800,5,False
5,5800,6,False
5,5800,7,False
5,5800,8,False
5,5800,9,False
5,5800,10,False
5,5800,20,False
5,5800,30,False
5,5800,40,False
5,5800,50,False
5,5800,60,False
5,5800,70,False
5,5800,80,False
5,5800,90,False
5,5800,100,False
5,5800,200,False
5,5800,300,False
5,5800,400,False
5,5800,500,False
5,5800,600,False
5,5800,700,False
5,5800,800,False
5,5800,900,False
5,5800,1000,False
5,5900,1,False
5,5900,2,False
5,5900,3,False
5,5900,4,False
5,5900,5,False
5,5900,6,False
5,5900,7,False
5,5900,8,False
5,5900,9,False
5,5900,10,False
5,5900,20,False
5,5900,30,False
5,5900,40,False
5,5900,50,False
5,5900,60,False
5,5900,70,False
5,5900,80,False
5,5900,90,False
5,5900,100,False
5,5900,200,False
5,5900,300,False
5,5900,400,False
5,5900,500,False
5,5900,600,False
5,5900,700,False
5,5900,800,False
5,5900,900,False
5,5900,1000,False
5,6000,1,False
5,6000,2,False
5,6000,3,False
5,6000,4,False
5,6000,5,False
5,6000,6,False
5,6000,7,False
5,6000,8,False
5,6000,9,False
5,6000,10,False
5,6000,20,False
5,6000,30,False
5,6000,40,False
5,6000,50,False
5,6000,60,False
5,6000,70,False
5,6000,80,False
5,6000,90,False
5,6000,100,False
5,6000,200,False
5,6000,300,False
5,6000,400,False
5,6000,500,False
5,6000,600,False
5,6000,700,False
5,6000,800,False
5,6000,900,False
5,6000,1000,False
5,6100,1,False
5,6100,2,False
5,6100,3,False
5,6100,4,False
5,6100,5,False
5,6100,6,False
5,6100,7,False
5,6100,8,False
5,6100,9,False
5,6100,10,False
5,6100,20,False
5,6100,30,False
5,6100,40,False
5,6100,50,False
5,6100,60,False
5,6100,70,False
5,6100,80,False
5,6100,90,False
5,6100,100,False
5,6100,200,False
5,6100,300,False
5,6100,400,False
5,6100,500,False
5,6100,600,False
5,6100,700,False
5,6100,800,False
5,6100,900,False
5,6100,1000,False
5,6200,1,False
5,6200,2,False
5,6200,3,False
5,6200,4,False
5,6200,5,False
5,6200,6,False
5,6200,7,False
5,6200,8,False
5,6200,9,False
5,6200,10,False
5,6200,20,False
5,6200,30,False
5,6200,40,False
5,6200,50,False
5,6200,60,False
5,6200,70,False
5,6200,80,False
5,6200,90,False
5,6200,100,False
5,6200,200,False
5,6200,300,False
5,6200,400,False
5,6200,500,False
5,6200,600,False
5,6200,700,False
5,6200,800,False
5,6200,900,False
5,6200,1000,False
5,6300,1,False
5,6300,2,False
5,6300,3,False
5,6300,4,False
5,6300,5,False
5,6300,6,False
5,6300,7,False
5,6300,8,False
5,6300,9,False
5,6300,10,False
5,6300,20,False
5,6300,30,False
5,6300,40,False
5,6300,50,False
5,6300,60,False
5,6300,70,False
5,6300,80,False
5,6300,90,False
5,6300,100,False
5,6300,200,False
5,6300,300,False
5,6300,400,False
5,6300,500,False
5,6300,600,False
5,6300,700,False
5,6300,800,False
5,6300,900,False
5,6300,1000,False
5,6400,1,False
5,6400,2,False
5,6400,3,False
5,6400,4,False
5,6400,5,False
5,6400,6,False
5,6400,7,False
5,6400,8,False
5,6400,9,False
5,6400,10,False
5,6400,20,False
5,6400,30,False
5,6400,40,False
5,6400,50,False
5,6400,60,False
5,6400,70,False
5,6400,80,False
5,6400,90,False
5,6400,100,False
5,6400,200,False
5,6400,300,False
5,6400,400,False
5,6400,500,False
5,6400,600,False
5,6400,700,False
5,6400,800,False
5,6400,900,False
5,6400,1000,False
5,6500,1,False
5,6500,2,False
5,6500,3,False
5,6500,4,False
5,6500,5,False
5,6500,6,False
5,6500,7,False
5,6500,8,False
5,6500,9,False
5,6500,10,False
5,6500,20,False
5,6500,30,False
5,6500,40,False
5,6500,50,False
5,6500,60,False
5,6500,70,False
5,6500,80,False
5,6500,90,False
5,6500,100,False
5,6500,200,False
5,6500,300,False
5,6500,400,False
5,6500,500,False
5,6500,600,False
5,6500,700,False
5,6500,800,False
5,6500,900,False
5,6500,1000,False
5,6600,1,False
5,6600,2,False
5,6600,3,False
5,6600,4,False
5,6600,5,False
5,6600,6,False
5,6600,7,False
5,6600,8,False
5,6600,9,False
5,6600,10,False
5,6600,20,False
5,6600,30,False
5,6600,40,False
5,6600,50,False
5,6600,60,False
5,6600,70,False
5,6600,80,False
5,6600,90,False
5,6600,100,False
5,6600,200,False
5,6600,300,False
5,6600,400,False
5,6600,500,False
5,6600,600,False
5,6600,700,False
5,6600,800,False
5,6600,900,False
5,6600,1000,False
5,6700,1,False
5,6700,2,False
5,6700,3,False
5,6700,4,False
5,6700,5,False
5,6700,6,False
5,6700,7,False
5,6700,8,False
5,6700,9,False
5,6700,10,False
5,6700,20,False
5,6700,30,False
5,6700,40,False
5,6700,50,False
5,6700,60,False
5,6700,70,False
5,6700,80,False
5,6700,90,False
5,6700,100,False
5,6700,200,False
5,6700,300,False
5,6700,400,False
5,6700,500,False
5,6700,600,False
5,6700,700,False
5,6700,800,False
5,6700,900,False
5,6700,1000,False
5,6800,1,False
5,6800,2,False
5,6800,3,False
5,6800,4,False
5,6800,5,False
5,6800,6,False
5,6800,7,False
5,6800,8,False
5,6800,9,False
5,6800,10,False
5,6800,20,False
5,6800,30,False
5,6800,40,False
5,6800,50,False
5,6800,60,False
5,6800,70,False
5,6800,80,False
5,6800,90,False
5,6800,100,False
5,6800,200,False
5,6800,300,False
5,6800,400,False
5,6800,500,False
5,6800,600,False
5,6800,700,False
5,6800,800,False
5,6800,900,False
5,6800,1000,False
5,6900,1,False
5,6900,2,False
5,6900,3,False
5,6900,4,False
5,6900,5,False
5,6900,6,False
5,6900,7,False
5,6900,8,False
5,6900,9,False
5,6900,10,False
5,6900,20,False
5,6900,30,False
5,6900,40,False
5,6900,50,False
5,6900,60,False
5,6900,70,False
5,6900,80,False
5,6900,90,False
5,6900,100,False
5,6900,200,False
5,6900,300,False
5,6900,400,False
5,6900,500,False
5,6900,600,False
5,6900,700,False
5,6900,800,False
5,6900,900,False
5,6900,1000,False
5,7000,1,False
5,7000,2,False
5,7000,3,False
5,7000,4,False
5,7000,5,False
5,7000,6,False
5,7000,7,False
5,7000,8,False
5,7000,9,False
5,7000,10,False
5,7000,20,False
5,7000,30,False
5,7000,40,False
5,7000,50,False
5,7000,60,False
5,7000,70,False
5,7000,80,False
5,7000,90,False
5,7000,100,False
5,7000,200,False
5,7000,300,False
5,7000,400,False
5,7000,500,False
5,7000,600,False
5,7000,700,False
5,7000,800,False
5,7000,900,False
5,7000,1000,False
5,7100,1,False
5,7100,2,False
5,7100,3,False
5,7100,4,False
5,7100,5,False
5,7100,6,False
5,7100,7,False
5,7100,8,False
5,7100,9,False
5,7100,10,False
5,7100,20,False
5,7100,30,False
5,7100,40,False
5,7100,50,False
5,7100,60,False
5,7100,70,False
5,7100,80,False
5,7100,90,False
5,7100,100,False
5,7100,200,False
5,7100,300,False
5,7100,400,False
5,7100,500,False
5,7100,600,False
5,7100,700,False
5,7100,800,False
5,7100,900,False
5,7100,1000,False
5,7200,1,False
5,7200,2,False
5,7200,3,False
5,7200,4,False
5,7200,5,False
5,7200,6,False
5,7200,7,False
5,7200,8,False
5,7200,9,False
5,7200,10,False
5,7200,20,False
5,7200,30,False
5,7200,40,False
5,7200,50,False
5,7200,60,False
5,7200,70,False
5,7200,80,False
5,7200,90,False
5,7200,100,False
5,7200,200,False
5,7200,300,False
5,7200,400,False
5,7200,500,False
5,7200,600,False
5,7200,700,False
5,7200,800,False
5,7200,900,False
5,7200,1000,False
5,7300,1,False
5,7300,2,False
5,7300,3,False
5,7300,4,False
5,7300,5,False
5,7300,6,False
5,7300,7,False
5,7300,8,False
5,7300,9,False
5,7300,10,False
5,7300,20,False
5,7300,30,False
5,7300,40,False
5,7300,50,False
5,7300,60,False
5,7300,70,False
5,7300,80,False
5,7300,90,False
5,7300,100,False
5,7300,200,False
5,7300,300,False
5,7300,400,False
5,7300,500,False
5,7300,600,False
5,7300,700,False
5,7300,800,False
5,7300,900,False
5,7300,1000,False
5,7400,1,False
5,7400,2,False
5,7400,3,False
5,7400,4,False
5,7400,5,False
5,7400,6,False
5,7400,7,False
5,7400,8,False
5,7400,9,False
5,7400,10,False
5,7400,20,False
5,7400,30,False
5,7400,40,False
5,7400,50,False
5,7400,60,False
5,7400,70,False
5,7400,80,False
5,7400,90,False
5,7400,100,False
5,7400,200,False
5,7400,300,False
5,7400,400,False
5,7400,500,False
5,7400,600,False
5,7400,700,False
5,7400,800,False
5,7400,900,False
5,7400,1000,False
5,7500,1,False
5,7500,2,False
5,7500,3,False
5,7500,4,False
5,7500,5,False
5,7500,6,False
5,7500,7,False
5,7500,8,False
5,7500,9,False
5,7500,10,False
5,7500,20,False
5,7500,30,False
5,7500,40,False
5,7500,50,False
5,7500,60,False
5,7500,70,False
5,7500,80,False
5,7500,90,False
5,7500,100,False
5,7500,200,False
5,7500,300,False
5,7500,400,False
5,7500,500,False
5,7500,600,False
5,7500,700,False
5,7500,800,False
5,7500,900,False
5,7500,1000,False
5,7600,1,False
5,7600,2,False
5,7600,3,False
5,7600,4,False
5,7600,5,False
5,7600,6,False
5,7600,7,False
5,7600,8,False
5,7600,9,False
5,7600,10,False
5,7600,20,False
5,7600,30,False
5,7600,40,False
5,7600,50,False
5,7600,60,False
5,7600,70,False
5,7600,80,False
5,7600,90,False
5,7600,100,False
5,7600,200,False
5,7600,300,False
5,7600,400,False
5,7600,500,False
5,7600,600,False
5,7600,700,False
5,7600,800,False
5,7600,900,False
5,7600,1000,False
5,7700,1,False
5,7700,2,False
5,7700,3,False
5,7700,4,False
5,7700,5,False
5,7700,6,False
5,7700,7,False
5,7700,8,False
5,7700,9,False
5,7700,10,False
5,7700,20,False
5,7700,30,False
5,7700,40,False
5,7700,50,False
5,7700,60,False
5,7700,70,False
5,7700,80,False
5,7700,90,False
5,7700,100,False
5,7700,200,False
5,7700,300,False
5,7700,400,False
5,7700,500,False
5,7700,600,False
5,7700,700,False
5,7700,800,False
5,7700,900,False
5,7700,1000,False
5,7800,1,False
5,7800,2,False
5,7800,3,False
5,7800,4,False
5,7800,5,False
5,7800,6,False
5,7800,7,False
5,7800,8,False
5,7800,9,False
5,7800,10,False
5,7800,20,False
5,7800,30,False
5,7800,40,False
5,7800,50,False
5,7800,60,False
5,7800,70,False
5,7800,80,False
5,7800,90,False
5,7800,100,False
5,7800,200,False
5,7800,300,False
5,7800,400,False
5,7800,500,False
5,7800,600,False
5,7800,700,False
5,7800,800,False
5,7800,900,False
5,7800,1000,False
5,7900,1,False
5,7900,2,False
5,7900,3,False
5,7900,4,False
5,7900,5,False
5,7900,6,False
5,7900,7,False
5,7900,8,False
5,7900,9,False
5,7900,10,False
5,7900,20,False
5,7900,30,False
5,7900,40,False
5,7900,50,False
5,7900,60,False
5,7900,70,False
5,7900,80,False
5,7900,90,False
5,7900,100,False
5,7900,200,False
5,7900,300,False
5,7900,400,False
5,7900,500,False
5,7900,600,False
5,7900,700,False
5,7900,800,False
5,7900,900,False
5,7900,1000,False
5,8000,1,False
5,8000,2,False
5,8000,3,False
5,8000,4,False
5,8000,5,False
5,8000,6,False
5,8000,7,False
5,8000,8,False
